Product Name,Product Link,Shop Name,Shop Link,Price,Est. Sales,Est. Revenue,Growth Rate,Est. Total Sales,Total Reviews,Listing Age,Total Favorites,Avg. Reviews,Total Views,Category,Shop Age,Visibility Score,Conversion Rate,Total Shop Sales,Tags,Tag 1,Tag 2,Tag 3,Tag 4,Tag 5,Tag 6,Tag 7,Tag 8,Tag 9,Tag 10,Tag 11,Tag 12,Tag 13
Debt Payoff Tracker Google Sheets Snowball Avalanche Loan Payoff Tracker Budget Spreadsheet Personal Finance Planner Template,https://www.etsy.com/listing/4438703946/debt-payoff-tracker-google-sheets-light,MahoganySheets,https://www.etsy.com/shop/MahoganySheets,2.40,2,5,-100,16,3,6 Mo.,2,1,144,,8,0,11.11,118,"debt payoff tracker,personal finance,credit card debt,financial planner,budget planner,debt google sheets,loan payoff tracker,mortgage payoff,budget spreadsheet,paycheck budget,budget by paycheck,debt payment plan,debt snowball",debt payoff tracker,personal finance,credit card debt,financial planner,budget planner,debt google sheets,loan payoff tracker,mortgage payoff,budget spreadsheet,paycheck budget,budget by paycheck,debt payment plan,debt snowball
"Debt Payoff Tracker Google Sheets Excel, Debt Snowball Sheet Planner, Mortgage Student Loan Payoff System Avalanche Balance Calculator",https://www.etsy.com/listing/4424165883/excel-light-mode-debt-payoff-tracker,MahoganySheets,https://www.etsy.com/shop/MahoganySheets,2.40,2,5,-100,11,2,7 Mo.,3,0,210,,8,0,5.24,118,"debt payoff tracker,debt snowball sheet,google sheets debt,excel debt planner,debt payoff system,snowball calculator,debt payoff chart,mortgage payoff plan,student loan tracker,debt avalanche excel,yearly debt plan,mortgage schedule,simple debt tracker",debt payoff tracker,debt snowball sheet,google sheets debt,excel debt planner,debt payoff system,snowball calculator,debt payoff chart,mortgage payoff plan,student loan tracker,debt avalanche excel,yearly debt plan,mortgage schedule,simple debt tracker
Debt Payoff Tracker Google Sheets Dark Mode Debt Snowball Avalanche Calculator Credit Card Loan Mortgage Payoff Debt Free Planner,https://www.etsy.com/listing/4356952996/debt-payoff-tracker-google-sheets-dark,ByTwoSistersAndCo,https://www.etsy.com/shop/ByTwoSistersAndCo,3.98,1,4,0,11,0,11 Mo.,4,0,279,Paper & Party Supplies,12,0,3.94,62,"debt google sheets,debt spreadsheet,snowball calculator,debt avalanche,mortgage payoff,debt payoff tracker,budget planner,credit card debt,dark mode,financial planner,debt tracker,credit utilization,subscription tracker",debt google sheets,debt spreadsheet,snowball calculator,debt avalanche,mortgage payoff,debt payoff tracker,budget planner,credit card debt,dark mode,financial planner,debt tracker,credit utilization,subscription tracker
Mortgage Payoff Calculator Google Spreadsheet – Extra Payments & Amortization Schedule,https://www.etsy.com/listing/1419395424/mortgage-payoff-calculator-google,ExceptionalSheets,https://www.etsy.com/shop/ExceptionalSheets,1.29,2,3,0,425,34,40 Mo.,112,1,5476,,43,45,7.76,527,"mortgage payoff,mortgage calculator,loan amortization,amortization,spreadsheet template,extra payments,interest savings,home loan tracker,mortgage planner,debt payoff,budget planning,google spreadsheet,excel calculator",mortgage payoff,mortgage calculator,loan amortization,amortization,spreadsheet template,extra payments,interest savings,home loan tracker,mortgage planner,debt payoff,budget planning,google spreadsheet,excel calculator
"It&#39;s Giving Debt Free, Debt Free Gift, Paid off loans gift, gift for friend, financial freedom, fire movement, financially independent",https://www.etsy.com/listing/1592321136/its-giving-debt-free-debt-free-gift-paid,PoshAdhesiveArt,https://www.etsy.com/shop/PoshAdhesiveArt,43.58,0,0,0,0,0,16 Mo.,1,0,23,Home & Living,23,0,0.0,710,"loan payoff gift,credit card debt,debt avalanche,debt calculator,debt free gift,debt snowball,financial planner,fire movement,loan payoff tracker,mortgage payoff,no debt,personal finance,student loan debt",loan payoff gift,credit card debt,debt avalanche,debt calculator,debt free gift,debt snowball,financial planner,fire movement,loan payoff tracker,mortgage payoff,no debt,personal finance,student loan debt
Real Estate Budget Planner: Home Down Payment Savings Tracker (Printable PDF),https://www.etsy.com/listing/1905810903/real-estate-budget-planner-home-down,AJEllyByBeth,https://www.etsy.com/shop/AJEllyByBeth,10.00,0,0,0,0,0,6 Mo.,1,0,9,,7,0,0.0,3,"savings tracker,real estate tracker,home payment planner,down payment planner,property budget,investment budget,savings template,mortgage template,closing cost pdf,budget pdf,printable tracker,homebuyer budget,minimalist planner",savings tracker,real estate tracker,home payment planner,down payment planner,property budget,investment budget,savings template,mortgage template,closing cost pdf,budget pdf,printable tracker,homebuyer budget,minimalist planner
House - minimal icons,https://www.etsy.com/listing/975188356/house-minimal-icons,ErikaCraftz,https://www.etsy.com/shop/ErikaCraftz,3.00,0,0,0,21,6,48 Mo.,55,0,181,Paper & Party Supplies,77,0,11.6,29119,"rent,mortgage,bills,house,minimal planning,minimal icons,planner stickers,icon stickers",rent,mortgage,bills,house,minimal planning,minimal icons,planner stickers,icon stickers,--,--,--,--,--
First Time Home Buyer Guide & Workbook | Printable Homebuyer Checklist PDF | Mortgage Deposit Planner | Instant Download A4 A5,https://www.etsy.com/listing/4521565279/first-time-home-buyer-guide-workbook,LifeStructStudio,https://www.etsy.com/shop/LifeStructStudio,9.18,0,0,0,0,0,1 Mo.,0,0,0,"Books, Movies & Music",2,0,0.0,1,"hunting buying ebook,house application,inspection financial,neighborhood closing,investment budgeting,ownership insurance,appraisal property,negotiation purchase,planning research,qualification estate,documentation saving,paperwork settlement,contract relocation",hunting buying ebook,house application,inspection financial,neighborhood closing,investment budgeting,ownership insurance,appraisal property,negotiation purchase,planning research,qualification estate,documentation saving,paperwork settlement,contract relocation
Loan Amortization Spreadsheet: Debt Payoff Tracker | Google Sheets | Purple,https://www.etsy.com/listing/4394983061/loan-amortization-spreadsheet-debt,BusyBeePagesCo,https://www.etsy.com/shop/BusyBeePagesCo,5.99,0,0,0,0,0,9 Mo.,0,0,3,,13,0,0.0,1,"loan tracker,loan payoff,extra payments,mortgage tracker,payoff planner,debt payoff,amortization,early payoff,finance tracker,loan calculator,budget planner,debt tracker,payoff tracker",loan tracker,loan payoff,extra payments,mortgage tracker,payoff planner,debt payoff,amortization,early payoff,finance tracker,loan calculator,budget planner,debt tracker,payoff tracker
First Time Home Buyer Guide| Home Buyer Guide Template - 32 Pages - Simplify Your Home Buying Process | Canva Template | Downloadable,https://www.etsy.com/listing/4305813926/first-time-home-buyer-guide-home-buyer,PixelandPunch,https://www.etsy.com/shop/PixelandPunch,6.81,0,0,0,0,0,4 Mo.,0,0,26,"Books, Movies & Music",6,0,0.0,2,"house buyer,home buying guide,real estate tips,homeowner checklist,mortgage planner,home buying binder,house hunting kit,digital home guide,new homeowner pdf,budgeting for home,property buying tips,download guide,ebook",house buyer,home buying guide,real estate tips,homeowner checklist,mortgage planner,home buying binder,house hunting kit,digital home guide,new homeowner pdf,budgeting for home,property buying tips,download guide,ebook
First Time Home Buyer Guide | Home Buying Spreadsheet | House Comparison Tool | Mortgage Calculator | Home Inspection Checklist | Excel,https://www.etsy.com/listing/4479407972/first-time-home-buyer-guide-home-buying,SheetWize,https://www.etsy.com/shop/SheetWize,14.99,0,0,0,0,0,1 Mo.,0,0,14,,1,0,0.0,2,"home buyer guide,home buying planner,house checklist,mortgage calculator,home comparison,home inspection,house hunting,new home checklist,home spreadsheet,real estate tool,home buying kit,excel template,google sheets",home buyer guide,home buying planner,house checklist,mortgage calculator,home comparison,home inspection,house hunting,new home checklist,home spreadsheet,real estate tool,home buying kit,excel template,google sheets
First-Time Home Buyer Excel Planner | Budget & Mortgage Calculator Spreadsheet | Editable Template,https://www.etsy.com/listing/4472072702/first-time-homebuyer-budget-spreadsheet,TheHomeStretchShop,https://www.etsy.com/shop/TheHomeStretchShop,9.99,0,0,0,0,0,1 Mo.,0,0,21,,1,0,0.0,0,"home buyer planner,budget planner excel,mortgage calculator,down payment planner,home finance planner,first time homebuyer,house budget planner,real estate planner,home buying guide,buyer spreadsheet,home spreadsheet,finance excel,excel budget sheet",home buyer planner,budget planner excel,mortgage calculator,down payment planner,home finance planner,first time homebuyer,house budget planner,real estate planner,home buying guide,buyer spreadsheet,home spreadsheet,finance excel,excel budget sheet
Credit Utilization Optimization Toolkit | Statement Date Payment Planner | Credit Score Preparation System for Loans & Approvals,https://www.etsy.com/listing/4472705505/credit-utilization-optimization-toolkit,CreditMama,https://www.etsy.com/shop/CreditMama,39.00,0,0,0,0,0,2 Mo.,0,0,10,,2,0,0.0,0,"credit utilization,utilization tracker,statement date,credit card timing,credit payment plan,improve credit,boost credit score,credit repair tool,mortgage prep,loan prep tool,credit card tracker,google sheets tool,spreadsheet planner",credit utilization,utilization tracker,statement date,credit card timing,credit payment plan,improve credit,boost credit score,credit repair tool,mortgage prep,loan prep tool,credit card tracker,google sheets tool,spreadsheet planner
"Debt Snowball Tracker, Google Sheets, Loan Tracker, Debt Payoff, Debt Payment Tracker, Debt Planner, Snowball Calculator, Debt Avalanche",https://www.etsy.com/listing/1712375851/debt-snowball-tracker-google-sheets-loan,CeceHaven,https://www.etsy.com/shop/CeceHaven,3.57,0,0,0,0,0,11 Mo.,0,0,0,,16,0,0.0,3,"debt payoff tracker,debt snowball,debt payment tracker,debt calculator,debt planner,snowball method,credit card tracker,debt repayment,mortgage payoff,debt avalanche,personal finance,google sheets,loan tracker",debt payoff tracker,debt snowball,debt payment tracker,debt calculator,debt planner,snowball method,credit card tracker,debt repayment,mortgage payoff,debt avalanche,personal finance,google sheets,loan tracker
"Monthly expenses tracker printable, Finance planner, Budget tracker, Spending log, Monthly budget, PDF digital monthly expenses tracker",https://www.etsy.com/listing/1643134464/monthly-expenses-tracker-printable,RaeDigitalCreations,https://www.etsy.com/shop/RaeDigitalCreations,1.50,0,0,0,0,0,30 Mo.,0,0,7,,33,0,0.0,343,"paycheck budget,saving tracker,cash tracker,monthly budget,student loan tracker,finance tracker,debt tracker,mortgage tracker,budget planner,money planner,monthly expenses log,expense tracker,purchase log",paycheck budget,saving tracker,cash tracker,monthly budget,student loan tracker,finance tracker,debt tracker,mortgage tracker,budget planner,money planner,monthly expenses log,expense tracker,purchase log
Loan Amortization Spreadsheet: Debt Payoff Tracker | Google Sheets | Yellow,https://www.etsy.com/listing/4395246367/loan-amortization-spreadsheet-debt,BusyBeePagesCo,https://www.etsy.com/shop/BusyBeePagesCo,5.99,0,0,0,0,0,9 Mo.,0,0,7,,13,0,0.0,1,"loan tracker,loan payoff,extra payments,mortgage tracker,payoff planner,debt payoff,amortization,early payoff,finance tracker,loan calculator,budget planner,debt tracker,payoff tracker",loan tracker,loan payoff,extra payments,mortgage tracker,payoff planner,debt payoff,amortization,early payoff,finance tracker,loan calculator,budget planner,debt tracker,payoff tracker
"Rent vs Buy Calculator Spreadsheet (Hong Kong) | Lifetime Home Cost Comparison (Excel, Google Sheets)",https://www.etsy.com/listing/4512682873/rent-vs-buy-calculator-spreadsheet-hong,CellCraftShop,https://www.etsy.com/shop/CellCraftShop,24.99,0,0,0,0,0,1 Mo.,1,0,4,,2,0,0.0,4,"rent vs buy,rent vs buy calc,home buying tool,first time buyer,mortgage calculator,home cost analysis,real estate planner,buy or rent sheet,housing cost tool,excel home calc,google sheets calc,home finance tool,property cost calc",rent vs buy,rent vs buy calc,home buying tool,first time buyer,mortgage calculator,home cost analysis,real estate planner,buy or rent sheet,housing cost tool,excel home calc,google sheets calc,home finance tool,property cost calc
"Home Buying Planner Printable | Mortgage Budget, House Hunt Checklist, Loan Tracker & Notes | Digital Download for First-Time Buyers",https://www.etsy.com/listing/1891487178/home-buying-planner-printable-mortgage,DigitalRealEstatePro,https://www.etsy.com/shop/DigitalRealEstatePro,5.00,0,0,0,0,0,4 Mo.,2,0,17,Paper & Party Supplies,5,0,0.0,7,"home buying planner,house hunt guide,mortgage tracker,real estate planner,printable checklist,buying a home pdf,loan tracker sheet,home budget plan,house search log,property checklist,first home planner,digital home binder,new home checklist",home buying planner,house hunt guide,mortgage tracker,real estate planner,printable checklist,buying a home pdf,loan tracker sheet,home budget plan,house search log,property checklist,first home planner,digital home binder,new home checklist
Mortgage-Ready Method: Step-by-Step House Fund Planner (Digital Download),https://www.etsy.com/listing/4460994091/mortgage-ready-method-step-by-step-house,FinchyPlansLife,https://www.etsy.com/shop/FinchyPlansLife,18.00,0,0,0,0,0,3 Mo.,0,0,12,"Books, Movies & Music",3,0,0.0,0,"mortgage planner,budgeting,mortgage budget,saving for house,house planning,home ownership,first home,first time buyer,homeowner planner,house budget,how to buy a house,mortgage prep,home purchase guide",mortgage planner,budgeting,mortgage budget,saving for house,house planning,home ownership,first home,first time buyer,homeowner planner,house budget,how to buy a house,mortgage prep,home purchase guide
A5 Home Savings Printable - A5 Binder Insert - Customizable Budget Print,https://www.etsy.com/listing/4356354631/a5-home-savings-printable-a5-binder,stephsmadeit,https://www.etsy.com/shop/stephsmadeit,1.50,0,0,0,0,0,4 Mo.,1,0,19,,71,0,0.0,3801,"a5 a6 mortgage loan,diy planner insert,pink girly aesthetic,savings binder,house sinking fund,custom amount,savings tracker,savings challenge,1k 2k 5k 10k 15k 20k",a5 a6 mortgage loan,diy planner insert,pink girly aesthetic,savings binder,house sinking fund,custom amount,savings tracker,savings challenge,1k 2k 5k 10k 15k 20k,--,--,--,--
Debt Payoff Tracker Debt Snowball Avalanche Calculator Printable Credit Card Loan Payoff Debt Free Planner Credit Utilization Rate,https://www.etsy.com/listing/1868656440/debt-payoff-tracker-debt-snowball,HelpyCo,https://www.etsy.com/shop/HelpyCo,3.00,0,0,0,0,0,7 Mo.,2,0,22,Paper & Party Supplies,8,0,0.0,5,"credit utilization,debt avalanche,mortgage payoff,google sheets budget,credit card payoff,debt payoff chart,debt snowball,student loan debt,debt payment tracker,debt payoff tracker,debt template,financial planner,personal finance",credit utilization,debt avalanche,mortgage payoff,google sheets budget,credit card payoff,debt payoff chart,debt snowball,student loan debt,debt payment tracker,debt payoff tracker,debt template,financial planner,personal finance
