Product Name,Product Link,Shop Name,Shop Link,Price,Est. Sales,Est. Revenue,Growth Rate,Est. Total Sales,Total Reviews,Listing Age,Total Favorites,Avg. Reviews,Total Views,Category,Shop Age,Visibility Score,Conversion Rate,Total Shop Sales,Tags,Tag 1,Tag 2,Tag 3,Tag 4,Tag 5,Tag 6,Tag 7,Tag 8,Tag 9,Tag 10,Tag 11,Tag 12,Tag 13
Winnie-the-Pooh Baby Shower Bundle Invite Template Sage Green Neutral Woodland Storybook Download Pack Classic Bear Friends Piglet Tigger,https://www.etsy.com/listing/4522681328/winnie-the-pooh-baby-shower-bundle,NikaylaRaeCo,https://www.etsy.com/shop/NikaylaRaeCo,39.97,9,360,0,13,0,2 Mo.,37,0,986,Paper & Party Supplies,19,100,1.32,11946,"winnie-the-pooh,winnie-the-pooh baby,baby shower bundle,bundle invite,invite template sage,sage green neutral,neutral woodland,woodland storybook,storybook download,download pack,pack classic bear,bear friends piglet,piglet tigger",winnie-the-pooh,winnie-the-pooh baby,baby shower bundle,bundle invite,invite template sage,sage green neutral,neutral woodland,woodland storybook,storybook download,download pack,pack classic bear,bear friends piglet,piglet tigger
Race Car Baby Shower Invitation Bundle | Little Racer On The Way Invite | Digital Template,https://www.etsy.com/listing/1888649036/race-car-baby-shower-invitation-bundle,DesignHiveBoutique,https://www.etsy.com/shop/DesignHiveBoutique,39.87,9,359,-100,27,2,15 Mo.,71,0,2360,Paper & Party Supplies,32,48,1.14,14387,"modern baby shower,baby games bundle,boy shower invite,race car baby shower,little racer,start your engines,blue racecar theme,racing car baby boy,printable template,blue vintage car,boy baby sprinkle,its a boy evite,finish line is near",modern baby shower,baby games bundle,boy shower invite,race car baby shower,little racer,start your engines,blue racecar theme,racing car baby boy,printable template,blue vintage car,boy baby sprinkle,its a boy evite,finish line is near
Gingham Cherry On Top Baby Shower Invite Bundle Blue Bow Gingham Baby Shower Editable Canva Bundle CPCBS414,https://www.etsy.com/listing/4434955936/gingham-cherry-on-top-baby-shower-invite,CloverPaperieCove,https://www.etsy.com/shop/CloverPaperieCove,25.59,14,358,0,28,2,6 Mo.,23,0,463,Paper & Party Supplies,16,30,6.05,7007,"blue gingham invite,cherry gingham,blue theme invite,blue coquette invite,blue bow invitation,cherry coquette,cherry on top invite,blue baby shower,blue gingham bundle,our little cherry,blue coquette,cherry baby shower,cherry theme invite",blue gingham invite,cherry gingham,blue theme invite,blue coquette invite,blue bow invitation,cherry coquette,cherry on top invite,blue baby shower,blue gingham bundle,our little cherry,blue coquette,cherry baby shower,cherry theme invite
"A New Chapter Begins Baby Shower Invitation Bundle, Book Themed Invitation Suite, Storybook Baby Shower Decor, Instant Download, BYS028",https://www.etsy.com/listing/4464868108/a-new-chapter-begins-baby-shower,InSaveeArt,https://www.etsy.com/shop/InSaveeArt,12.78,28,358,0,54,3,2 Mo.,82,2,1134,Paper & Party Supplies,12,99,4.76,360,"baby shower invite,storybook invites,a new chapter begins,book themed invite,storybook decor,books for baby,diaper raffle card,library book invite,digital invite,canva template,shower invitation,storybook invite,storybook",baby shower invite,storybook invites,a new chapter begins,book themed invite,storybook decor,books for baby,diaper raffle card,library book invite,digital invite,canva template,shower invitation,storybook invite,storybook
"Blue She&#39;s Ready to Pop Baby Shower PNG, Font Soda Pop Shop Theme Party Clipart, DIY decor invites Gingham Plaid, Red Retro, Cola Boy",https://www.etsy.com/listing/4386977806/blue-shes-ready-to-pop-baby-shower-png,MeadowInkStudio,https://www.etsy.com/shop/MeadowInkStudio,7.95,45,358,-100,118,7,9 Mo.,130,1,4253,Paper & Party Supplies,15,100,2.77,8322,"shes ready to pop,ready to pop invite,ready to pop party,pop baby shower,soda baby shower,soda baby invitation,cola baby shower,cola baby invite,cola baby party,ready to pop clipart,ready to pop png,blue ready to pop,boy ready to pop",shes ready to pop,ready to pop invite,ready to pop party,pop baby shower,soda baby shower,soda baby invitation,cola baby shower,cola baby invite,cola baby party,ready to pop clipart,ready to pop png,blue ready to pop,boy ready to pop
"BabyQ Baby Shower Banner, Barbecue Baby Shower Decor, BabyQ Banner Welcome Sign, BabyQ Personalized Photo Backdrop",https://www.etsy.com/listing/4502077992/babyq-baby-shower-banner-barbecue-baby,LexiGreyShop,https://www.etsy.com/shop/LexiGreyShop,32.50,11,358,100,16,2,2 Mo.,85,1,1189,Paper & Party Supplies,64,100,1.35,1041,"baby-q baby shower,photo backdrop,barbecue baby shower,bbq baby shower,babyq banner,bbq baby shower sign,custom banner,baby-q invitation,baby-q party,baby-q party decor,baby-q backdrop,baby-q banner,baby-q welcome sign",baby-q baby shower,photo backdrop,barbecue baby shower,bbq baby shower,babyq banner,bbq baby shower sign,custom banner,baby-q invitation,baby-q party,baby-q party decor,baby-q backdrop,baby-q banner,baby-q welcome sign
Wildflower Baby Shower Bundle: Pink Floral Templates,https://www.etsy.com/listing/586623141/wildflower-baby-shower-bundle-pink,BestCelebrations,https://www.etsy.com/shop/BestCelebrations,29.58,12,355,0,106,9,102 Mo.,58,0,3075,Paper & Party Supplies,117,0,3.45,199467,"baby announcement,editable baby shower,editable invitation,wildflower baby,baby in bloom bundle,wildflower bundle,baby shower games,baby gifts,floral invitation,baby shower bundle,electronic invite,diaper book card,bottle label",baby announcement,editable baby shower,editable invitation,wildflower baby,baby in bloom bundle,wildflower bundle,baby shower games,baby gifts,floral invitation,baby shower bundle,electronic invite,diaper book card,bottle label
"Monogram Baby Shower invitation,  Watercolor Bow invitation, Crest",https://www.etsy.com/listing/1245535129/monogram-invitation-baby-shower,FreshmintPaperie,https://www.etsy.com/shop/FreshmintPaperie,29.50,12,354,0,97,16,50 Mo.,516,0,11294,Paper & Party Supplies,169,63,0.86,30804,"baby shower invite,chinoiserie invite,baby shower,baby boy,topiary invitation,monogram invitation,boy baby shower,watercolor bow,grandmillenial,gingham invitation,blue gingham,baby boy sprinkle,sprinkle invitiation",baby shower invite,chinoiserie invite,baby shower,baby boy,topiary invitation,monogram invitation,boy baby shower,watercolor bow,grandmillenial,gingham invitation,blue gingham,baby boy sprinkle,sprinkle invitiation
"Cute Dinosaurs Watercolor Clipart for Kids, Nursery Decor, Birthday Party, Baby Showers PNG, Gender Neutral, Dino Egg, Volcanoe, Waterfall",https://www.etsy.com/listing/4446486936/cute-dinosaurs-watercolor-clipart-for,LillyAndLollo,https://www.etsy.com/shop/LillyAndLollo,7.06,50,353,200,177,14,6 Mo.,278,2,5139,Craft Supplies & Tools,7,100,3.44,1067,"dinosaur clipart,watercolor dinosaur,dino png clipart,kids party graphics,dinosaur birthday,nursery dinosaur art,baby shower dino,cute dinosaur png,nursery wall art,watercolor animals,kids graphic design,dinosaur invitation,digital download",dinosaur clipart,watercolor dinosaur,dino png clipart,kids party graphics,dinosaur birthday,nursery dinosaur art,baby shower dino,cute dinosaur png,nursery wall art,watercolor animals,kids graphic design,dinosaur invitation,digital download
"Editable Locally Grown Baby Shower Bundle, Farmers Market Baby Shower Bundle, Country Farmers Market Baby Shower, Picnic, Veggies",https://www.etsy.com/listing/1876073820/editable-locally-grown-baby-shower,novadesignstudio18,https://www.etsy.com/shop/novadesignstudio18,31.99,11,352,-100,89,6,17 Mo.,93,0,3092,Paper & Party Supplies,27,54,2.88,5331,"baby shower,boy baby shower,locally grown baby,locally grown bundle,farmers market,baby shower bundle,digital invitation,digital invite,minimalist shower,country baby shower,farm fresh baby,organic baby,garden baby shower",baby shower,boy baby shower,locally grown baby,locally grown bundle,farmers market,baby shower bundle,digital invitation,digital invite,minimalist shower,country baby shower,farm fresh baby,organic baby,garden baby shower
"Hand-Painted Boho Floral Baby Shower Bundle: Spring Bloom Watercolor Garden Brunch, Printable Invitations, Signs, games",https://www.etsy.com/listing/4449747870/hand-painted-boho-floral-baby-shower,coucouprintables,https://www.etsy.com/shop/coucouprintables,31.86,11,350,-100,41,4,6 Mo.,162,1,3950,Paper & Party Supplies,22,100,1.04,6503,"baby shower bundle,baby shower evite,welcome signs,baby game bundle,party bundle,floral watercolor,baby in bloom,spring summer,hand painted flowers,bold and bright,baby sprinkle,girly garden,girl baby shower",baby shower bundle,baby shower evite,welcome signs,baby game bundle,party bundle,floral watercolor,baby in bloom,spring summer,hand painted flowers,bold and bright,baby sprinkle,girly garden,girl baby shower
"Ciao Baby Shower Bundle: Red and Pink Italian Editable Download template, Quirky Hand Illustrated",https://www.etsy.com/listing/4311951866/ciao-baby-shower-bundle-red-and-pink,coucouprintables,https://www.etsy.com/shop/coucouprintables,31.86,11,350,0,104,10,14 Mo.,209,1,6321,Paper & Party Supplies,22,100,1.65,6503,"ciao baby,red pink shower,baby invite,fun baby games,italy baby theme,baby decor,editable invite,shower bundle,baby sign set,diaper raffle,bring a book,digital evite,italian baby",ciao baby,red pink shower,baby invite,fun baby games,italy baby theme,baby decor,editable invite,shower bundle,baby sign set,diaper raffle,bring a book,digital evite,italian baby
"Watercolor Girl Baptism Invitation, Pink Floral Baby Christening Invitation, Girl Pink Baby Dedication Invite, Printed Baptism Invitations",https://www.etsy.com/listing/4448847994/watercolor-girl-baptism-invitation-pink,RobbinsNested,https://www.etsy.com/shop/RobbinsNested,35.00,10,350,-100,37,3,6 Mo.,51,1,1062,Paper & Party Supplies,44,51,3.48,26241,"baby shower gift,baby stationery,nursery stationery,custom stationery,baby thank you note,thank you card,girl invitation,shower invitation,baptism invitation,christening invite,girl baptism card,baby dedication,floral baptism",baby shower gift,baby stationery,nursery stationery,custom stationery,baby thank you note,thank you card,girl invitation,shower invitation,baptism invitation,christening invite,girl baptism card,baby dedication,floral baptism
"Custom Invitation, Made To Order Invitation, Custom Order Request, Customized Digital Birthday Invitation, Personalized Request Order",https://www.etsy.com/listing/1870625015/custom-invitation-made-to-order,HemPrintableDesigns,https://www.etsy.com/shop/HemPrintableDesigns,23.99,14,350,-100,221,13,17 Mo.,104,1,3868,Paper & Party Supplies,18,60,5.71,1858,"custom your own,custom listing,personalized invites,custom invitation,birthday custom,bridal shower custom,baby shower invite,order request,custom order,personalized order,design your invite,made to order invite,customized invite",custom your own,custom listing,personalized invites,custom invitation,birthday custom,bridal shower custom,baby shower invite,order request,custom order,personalized order,design your invite,made to order invite,customized invite
"Baby in Bloom Baby Shower Bundle, Wildflower Baby Shower Decorations, Spring Garden Baby Shower Cards, Custom Flower Baby Shower Party Set",https://www.etsy.com/listing/4466461351/baby-in-bloom-baby-shower-bundle,LittleJuniperSprout,https://www.etsy.com/shop/LittleJuniperSprout,31.66,11,348,0,26,3,4 Mo.,35,1,800,Paper & Party Supplies,86,57,3.25,2283,"baby shower invite,baby shower template,baby shower cards,baby shower bundle,book request cards,diaper raffle cards,baby in bloom shower,wildflower shower,flower baby shower,floral baby shower,garden baby shower,spring baby shower,pink bow baby shower",baby shower invite,baby shower template,baby shower cards,baby shower bundle,book request cards,diaper raffle cards,baby in bloom shower,wildflower shower,flower baby shower,floral baby shower,garden baby shower,spring baby shower,pink bow baby shower
"She&#39;s Ready to Pop Baby Shower Website Template, Editable Invite with RSVP, Retro Soda",https://www.etsy.com/listing/4496615487/shes-ready-to-pop-baby-shower-website,MamaBearPaperie,https://www.etsy.com/shop/MamaBearPaperie,21.62,16,346,0,13,1,3 Mo.,42,0,914,Paper & Party Supplies,24,75,1.42,6061,"baby shower invite,website template,baby shower,digital invitation,animated invitation,invite with rsvp,trackable rsvp,gender neutral evite,invite with registry,ready to pop invite,coke baby shower,she is ready to pop,retro soda",baby shower invite,website template,baby shower,digital invitation,animated invitation,invite with rsvp,trackable rsvp,gender neutral evite,invite with registry,ready to pop invite,coke baby shower,she is ready to pop,retro soda
"Here Comes The Son Baby Shower Website Invitation Template, Retro Sunshine Canva Invite",https://www.etsy.com/listing/4503679428/here-comes-the-son-baby-shower-website,MamaBearPaperie,https://www.etsy.com/shop/MamaBearPaperie,21.62,16,346,0,13,1,2 Mo.,11,1,296,Paper & Party Supplies,24,45,4.39,6061,"website invitation,website template,baby shower invite,digital invitation,baby shower website,canva website,invitation with rsvp,here comes the son,sun baby shower,sonshine invitation,sun website template,boy baby shower,here comes the sun",website invitation,website template,baby shower invite,digital invitation,baby shower website,canva website,invitation with rsvp,here comes the son,sun baby shower,sonshine invitation,sun website template,boy baby shower,here comes the sun
"Silly Goose Baby Shower Website Invitation, Pink Goose Invite, Canva Template",https://www.etsy.com/listing/4503590011/silly-goose-baby-shower-website,MamaBearPaperie,https://www.etsy.com/shop/MamaBearPaperie,21.62,16,346,0,13,1,2 Mo.,48,1,1428,Paper & Party Supplies,24,100,0.91,6061,"website invitation,website template,baby shower invite,digital invitation,baby shower website,canva website,invitation with rsvp,silly goose invite,goose baby shower,pink goose website,girl baby shower,a new silly goose,girl goose invite",website invitation,website template,baby shower invite,digital invitation,baby shower website,canva website,invitation with rsvp,silly goose invite,goose baby shower,pink goose website,girl baby shower,a new silly goose,girl goose invite
Hand Drawn Bow Baby Shower Invitations: Pink Floral Girl Sprinkle,https://www.etsy.com/listing/1655466557/hand-drawn-bow-baby-shower-invitations,SimplySocialDesigns,https://www.etsy.com/shop/SimplySocialDesigns,85.99,4,344,-100,5,1,30 Mo.,136,0,3440,Paper & Party Supplies,189,39,0.15,49005,"winter birthday girl,girl first birthday,hand drawn invite,hand drawn border,baby girl shower,baby girl sprinkle,sip and see invite,vintage hand drawn,hand drawn bow,pink bow party,bridal shower brunch,pink and white,pink coquette bow",winter birthday girl,girl first birthday,hand drawn invite,hand drawn border,baby girl shower,baby girl sprinkle,sip and see invite,vintage hand drawn,hand drawn bow,pink bow party,bridal shower brunch,pink and white,pink coquette bow
"Ciao Baby Amalfi Coast Baby Shower Essentials Bundle, Mediterranean Citrus Lemon Theme, Editable in Canva",https://www.etsy.com/listing/4464046394/ciao-baby-amalfi-coast-baby-shower,TheQuietPlanner,https://www.etsy.com/shop/TheQuietPlanner,22.87,15,343,0,15,1,6 Mo.,7,0,233,Paper & Party Supplies,19,0,6.44,13513,"lemon baby shower,ciao bambino,baby shower bundle,baby shower decor,baby shower invite,baby shower games,baby shower set,lemon baby brunch,ciao baby shower,italian baby shower,positano baby shower,mediterranean shower,citrus baby shower",lemon baby shower,ciao bambino,baby shower bundle,baby shower decor,baby shower invite,baby shower games,baby shower set,lemon baby brunch,ciao baby shower,italian baby shower,positano baby shower,mediterranean shower,citrus baby shower
"Boho Girl Clothesline Baby Shower Invitation Bundle, Watercolor Blush Pink Baby Clothes, Editable Canva Template",https://www.etsy.com/listing/1748479721/boho-girl-clothesline-baby-shower,remremdesigns,https://www.etsy.com/shop/remremdesigns,12.23,28,342,0,340,25,25 Mo.,429,1,11355,Paper & Party Supplies,27,100,2.99,19098,"boho girl baby,girl baby clothes,baby clothesline,blush pink,neutral boho,boho baby shower,baby girl invitation,canva template,sweet baby girl,minimalist,floral watercolor,baby shower invite,simple baby invite",boho girl baby,girl baby clothes,baby clothesline,blush pink,neutral boho,boho baby shower,baby girl invitation,canva template,sweet baby girl,minimalist,floral watercolor,baby shower invite,simple baby invite
